<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ANTO.L,D,20040311,000000,222.00,222.00,208.40,209.70,5176700,0
ANTO.L,D,20040312,000000,211.20,219.40,207.20,214.80,1206800,0
ANTO.L,D,20040315,000000,215.10,215.10,210.00,210.00,902200,0
ANTO.L,D,20040316,000000,212.00,212.40,210.00,211.10,1760600,0
ANTO.L,D,20040317,000000,213.90,216.00,213.40,214.00,1525300,0
ANTO.L,D,20040318,000000,211.30,215.00,210.00,210.00,536000,0
ANTO.L,D,20040319,000000,212.00,213.60,209.40,213.60,1949000,0
ANTO.L,D,20040322,000000,213.60,214.60,202.80,207.60,1142600,0
ANTO.L,D,20040323,000000,211.00,211.00,204.40,205.60,1078200,0
ANTO.L,D,20040324,000000,207.80,207.80,195.20,197.00,1935600,0
ANTO.L,D,20040325,000000,201.00,206.60,197.80,206.00,1664100,0
ANTO.L,D,20040326,000000,208.20,210.00,207.20,209.00,692100,0
ANTO.L,D,20040329,000000,210.00,211.60,206.80,208.60,913400,0
ANTO.L,D,20040330,000000,207.60,208.40,202.40,207.00,1026800,0
ANTO.L,D,20040331,000000,209.20,209.20,203.60,207.00,850800,0
ANTO.L,D,20040401,000000,200.00,209.00,200.00,208.40,663500,0
ANTO.L,D,20040402,000000,208.00,220.60,205.00,219.40,2481100,0
ANTO.L,D,20040405,000000,218.20,218.40,212.40,216.00,1274400,0
ANTO.L,D,20040406,000000,211.00,211.60,204.40,208.80,1990700,0
ANTO.L,D,20040407,000000,208.00,213.20,208.00,210.80,1074000,0
ANTO.L,D,20040408,000000,209.40,214.00,209.40,214.00,1176600,0
ANTO.L,D,20040409,000000,214.00,214.00,214.00,214.00,000,0
ANTO.L,D,20040412,000000,214.00,214.00,214.00,214.00,000,0
ANTO.L,D,20040413,000000,210.00,216.00,210.00,211.40,807600,0
ANTO.L,D,20040414,000000,209.80,210.00,201.20,203.20,1076100,0
ANTO.L,D,20040415,000000,202.80,202.80,197.20,198.00,1342300,0
ANTO.L,D,20040416,000000,198.00,205.80,198.00,203.20,3108100,0
ANTO.L,D,20040419,000000,204.00,205.80,201.80,205.00,1065000,0
ANTO.L,D,20040420,000000,207.80,209.60,203.20,207.00,2063200,0
ANTO.L,D,20040421,000000,200.00,203.40,194.80,195.60,1873000,0
ANTO.L,D,20040422,000000,196.00,199.60,192.00,195.80,2540100,0
ANTO.L,D,20040423,000000,198.20,199.60,196.40,199.00,1022600,0
ANTO.L,D,20040426,000000,203.20,203.80,198.40,202.20,897700,0
ANTO.L,D,20040427,000000,201.80,203.20,201.60,202.40,1141600,0
ANTO.L,D,20040428,000000,202.80,203.00,196.60,196.60,2703800,0
ANTO.L,D,20040429,000000,196.40,197.80,185.20,190.00,4529600,0
ANTO.L,D,20040430,000000,188.40,190.80,186.80,188.00,1394500,0
ANTO.L,D,20040503,000000,188.00,188.00,188.00,188.00,000,0
ANTO.L,D,20040504,000000,187.00,191.60,187.00,190.00,1907500,0
ANTO.L,D,20040505,000000,190.00,196.80,190.00,194.40,3280500,0
ANTO.L,D,20040506,000000,192.40,193.20,188.60,189.80,888700,0
ANTO.L,D,20040507,000000,189.80,189.80,184.00,185.00,702100,0
ANTO.L,D,20040510,000000,180.80,182.20,178.00,178.20,1736900,0
ANTO.L,D,20040511,000000,185.00,185.00,174.80,178.00,2306900,0
ANTO.L,D,20040512,000000,176.20,177.20,173.60,175.80,1284700,0
ANTO.L,D,20040513,000000,175.00,181.40,174.80,180.80,1219600,0
ANTO.L,D,20040514,000000,179.20,179.60,174.00,175.20,881700,0
ANTO.L,D,20040517,000000,170.80,171.80,169.40,170.60,662600,0
ANTO.L,D,20040518,000000,170.60,170.60,165.80,167.20,2212600,0
ANTO.L,D,20040519,000000,173.20,185.60,172.00,179.60,5357400,0
ANTO.L,D,20040520,000000,175.20,179.20,174.80,177.20,1875300,0
ANTO.L,D,20040521,000000,174.60,181.80,174.60,180.00,1719000,0
ANTO.L,D,20040524,000000,183.00,184.60,180.80,180.80,2950300,0
